
File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\OperationNotationJava.java227,133,92,26,24,0,70,339,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\AbstractMessageNotationUml.java1817,1203,812,271,134,22,480,2959,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\ActionStateNotationUml.java105,50,33,8,13,0,42,264,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\AssociationEndNameNotationUml.java228,141,91,22,26,0,61,377,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\AssociationNameNotationUml.java135,72,42,10,14,0,49,299,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\AssociationRoleNotationUml.java235,139,96,22,20,0,76,440,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\AttributeNotationUml.java640,465,301,89,40,2,135,772,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\CallStateNotationUml.java258,172,112,37,22,0,64,391,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\ClassifierRoleNotationUml.java306,180,130,30,29,0,97,502,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\ComponentInstanceNotationUml.java142,74,53,15,18,0,50,306,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\EnumerationLiteralNotationUml.java267,176,116,26,26,0,65,469,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\ExtensionPointNotationUml.java268,98,71,20,43,1,127,748,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\InitNotationUml.java143,91,42,3,13,0,39,283,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\MessageNotationUml.java77,20,12,2,8,0,49,291,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\uml\ModelElementNameNotationUml.java183,102,66,19,17,0,64,392,23,226
